INR,GBP,EUR,JPY,CNY,CHF,CAD,BTC,XRP,ETH
-2.56055139926944E-05,0,0,0,0,0,0,0.0013562631,-0.0088565081,-0.0024094069
0,0,0,0,0,0,0,-0.0113954379,0.0242685747,0.004225275
7.04151131985903E-05,0.0003180997,0.0007898911,0.0007025932,0.0002500112,-0.0004232065,-0.0017038112,0.029221243,-0.0202033861,-0.0281803363
-7.04151131986351E-05,-0.0025031451,0.0004996198,3.69442661784837E-05,-0.0005189339,0.0004655045,-0.0022606099,0.015016176,-0.0120831607,-0.0128813738
0.0005118605,-0.0004567638,0.001585932,0.001217492,0.0005251823,0.0009295148,-0.0014270013,0.017075201,0.0013260911,0.0157329565
-0.0004670506,-0.0011573244,-0.0006267179,-0.0029574096,0.0002123934,-0.0007180867,0.001265078,0.0040460813,0.0060180337,-0.0011428809
6.40263409525726E-06,-0.0033840847,-0.0020409983,0.0033624866,0.0003995176,-0.0005076005,-0.0023384145,0.0002197847,-0.003353642,-0.0156923464
0.000064008,0,0,0,0,0,0,-0.0004394582,0.0006686598,0.0128482336
0,0,0,0,0,0,0,0.0037496455,-0.013181421,-0.0106408871
1.2801544885237E-05,0.0027191427,0.0015402744,0.0006620336,-0.0009994843,0.0016475371,0,0.0037823017,0.0039125894,0.0050079355
-0.0024517625,-0.0050758658,-0.0050581886,-0.0041358155,-0.0024585019,-0.0041093381,-0.0017948101,0.0016231142,-0.0103562459,-0.025538114
-0.0004121237,-0.0032025984,-0.0037349186,-0.0069566397,-0.0002138946,-0.0035044618,-0.0049991284,-0.0002802804,0.0064436565,-0.0088794508
0.0001288316,-0.0007541622,-0.0003268137,-0.0006036588,0.0003270904,0.0005574751,0.000066153,-0.0016778945,-0.0006486849,-0.0025774229
0.0002511087,0.0035767249,0.0029913311,0.0013946856,5.02997844850531E-05,0.001966878,0.0015846566,0.0043760827,-0.004513866,0.0130428566
0,0,0,0,0,0,0,-0.001519793,0.0019287721,0.0058653308
0,0,0,0,0,0,0,0.0013506642,-0.0120733381,-0.0224910732
0.0004889245,-0.0003451987,-0.0021738353,-0.0051866813,-0.0017513423,-0.0006831216,0.0004281847,0.0031112079,-0.0043648054,0.0113615024
-0.0006949526,-0.0012404484,-0.0056096473,-0.0009913699,3.78736156920678E-05,-0.0038627099,0.0013476699,0,0,-0.0026083831
0.0019533324,-0.0018883145,0.0013753749,0.0009532788,9.46690519071756E-05,0.0012054177,0.0014416427,0.0043361344,0.0190232373,0.0403018187
0.0018105348,-0.0019142488,-0.0018194181,-0.0006861472,-6.31105115671852E-05,-0.0015935849,-0.0002944924,0.0039167407,0.0267342532,0.055958539
-2.55361164897281E-05,0.0001364526,0.0036871796,-0.0009930248,0.0003469939,0.0021521079,0.0008502116,-0.0102353118,-0.0081944786,-0.0519452281
6.38401522091481E-05,0,0,0,0,0,0,0.0018121585,-0.0159392011,-0.0202557454
0,0,0,0,0,0,0,-0.0054139476,0.0065703898,0.0139656561
0.0013067074,0.0046650831,0.0004478312,0.0019457165,0,-0.0003436214,0.0006854964,0.0110686804,-0.0026400962,-0.0426810115
0.0022978925,0.0030455073,0.0030247456,0.0014441057,1.89191192210043E-05,0.0027840858,0.0038965,0.0095325421,-0.0123258387,-0.0076507172
0.0001076151,0.0005212577,-0.0025356751,-0.0079640159,0.0006301612,-0.0023546015,-9.69876267349742E-05,0.0047270614,0.0045005012,0.0212398602
-0.0002279213,0.0026157145,0.0014296092,-0.0017423685,0.0007487025,0.0006005653,-0.0006471384,-0.0002969535,-0.0025774229,-0.0247645883
-0.0003801299,-0.0021286422,0.0011470854,0.0044004985,0.0006972078,0.0001714377,0.0038042518,0.0038763239,-0.0057438756,-0.012359812
0,0,0,0,0,0,0,-0.0036981762,-0.0075422066,-0.0204691722
0,0,0,0,0,0,0,-0.0054302274,0.0094484034,-0.002318716
0.0015311682,0.0008362541,0.0013558232,0.00099741,-1.25523677772218E-05,0.0015399013,-0.0012536543,0.0015866266,-0.0031723624,0.0079346712
0.0001452427,0.0004187316,-0.0002057,-0.0031534842,3.76560880003578E-05,-0.0002562713,-9.65850578408416E-05,-0.0025241218,-0.0106159221,-0.0256079337
-0.0024567259,0.0005589376,-0.0027470217,-0.0054374939,-0.0018994242,-0.0023562274,-0.0014836662,-0.0046573581,-0.0204837027,-0.0026562436
-0.0010680624,-0.0024052973,-0.0001634529,-0.0011348997,0.0001764555,-0.000946082,-0.0007761036,0.006416825,-0.0011753579,0.0125372062
-0.0003056433,0.0051404673,0.0017193319,0.0004699779,-0.0002584057,0.0005163002,0.0026781498,0.0055000921,-0.0144297154,-0.0004540455
7.006337913179E-05,0,0,0,0,0,0,-0.0135929509,-0.0022649046,-0.0058597965
0,0,0,0,0,0,0,-0.0006340487,-0.0061682629,0.0076788336
-0.0010712787,-0.0024554313,-0.0015558789,-0.0033005481,-0.000662472,-0.0012487778,0.0007071108,0.0077290012,-0.0005564312,-0.0187301801
-0.0001532546,-0.0009433972,-0.0026078936,-0.0040816304,0.0001388874,-0.0022482194,-0.0025768494,-0.0025139281,0.0061603087,-0.0026109967
-0.0013625182,-0.0004534985,-0.0012575908,0.0003581821,-0.0013465524,-8.67028135881783E-05,0.000193795,0.0195543034,-0.0005636529,-0.0090168183
-6.40884169601927E-06,-0.0010795121,-0.0006476571,-0.0029939088,-0.0007794927,-0.0016071325,0.0034415666,0.0029369139,-0.0203569827,0.0094508958
-0.0070989325,0.0085347908,-0.0097589384,-0.0146652489,-0.0045270634,-0.0038903394,-0.0047027823,0.0020307112,0.0026958155,-0.0056094454
0.0006832782,0.0020977874,-0.000237233,-0.0004974743,0.0002050552,-0.0001756677,-0.0003888044,0.0009880157,-0.0043053089,0.0073501069
-8.45383656495814E-05,0,0,0,0,0,0,-0.0073559045,0.0048464859,-0.0141560363
0,0,0,0,0,0,0,0.0129557677,-0.0069832405,-0.0096003651
0.0006693526,0.0007848267,0.0035721736,0.0024404459,0.0003906189,0.0021470487,-0.0003567101,0.0030163824,-0.0015956949,-0.0049258881
-0.0001169004,-0.0030244709,-0.0004779909,-0.0033955332,-0.000890611,-8.74271847137148E-05,-0.0001946927,0.0063522338,-0.0042267436,-0.0088881973
-0.0003703902,0.0021327321,0.0008368296,-0.0009988534,0.0006409116,0.00043696,-0.0009747748,0.0124630493,0,-0.0015966727
0.0002534602,-0.0018134893,0.000199483,-0.0001667027,-0.0003844335,-0.0003495328,-0.0020868609,0.003172459,0.0101065126,-0.0027801296
0.0004934925,0.0001419611,-3.99039355141875E-05,-0.001503183,-0.0005451972,0,0.0015009441,-0.0028430737,-0.0074696224,-0.0055074314
3.24476153007156E-05,0,0,0,0,0,0,-0.0039362307,0.0005293047,-0.0007811054
0,0,0,0,0,0,0,0.0188867954,0.0031894475,0.0106653391
-0.0006234075,-0.0006030144,-0.0018316288,0.0005016403,-0.0013692143,-0.0003498144,-0.0033680349,0.00287432,-0.0047754303,0.0016025645
-0.0012038898,-0.0012035228,-0.001744794,-0.0021359844,-0.0004831471,-0.0017093916,-0.0038246649,0.0004809083,0.0106842899,0.0028187965
0.0005730783,-0.0003886621,-0.0002373842,0.0017598059,0.0001933233,0.0004389474,-0.0001656158,-0.0047852859,0.0027126539,-0.0064162863
0.0003642913,0.0040092827,-0.0007508619,0.0001254303,-0.0002191065,-0.0003511224,0.0005297486,-0.0006793283,-0.0021714769,-0.0121681063
-0.0004814517,-0.0001069208,0.001106987,0.0012522908,-0.000561158,0.0004388586,0.0004960531,-0.0029764847,0.0159948744,0.0333773094
1.30210911680085E-05,0,0,0,0,0,0,0.0027050507,-0.0039151088,-0.0279242128
0,0,0,0,0,0,0,-0.0018953031,-0.0264599279,-0.01350647
0.0005009419,-0.0024165045,-0.0033910945,-0.0020891607,-9.0369141677272E-05,-0.0017140623,0.0016494303,0.0040715406,-0.0244450628,-0.00265161
0.0001170206,0.0016687949,0.0019288887,0.0021308416,-0.0005426099,0.0019771648,0.0028224482,-0.0004088761,-0.0063904133,0.0045555783
0.00014298,0.0030344154,-0.0018110394,-0.0028434554,0.0001938672,-0.0008337052,-0.0004582201,-0.0027837309,0.0019562848,-0.0204981816
-0.002228056,-0.008513764,-0.0032877533,0.0003774124,-0.0009443017,-0.0027758987,-0.0028583997,0.0157115566,-0.0019562848,-0.0007274616
0.0007113519,-0.0024869938,-0.0024495837,-0.002901898,-0.0023242066,-0.0022602244,0.0040357047,0.0016169623,0.0009770409,-0.0039794025
6.52251171626016E-06,0,0,0,0,0,0,-0.0027382654,-0.0106284265,-0.0003599623
0,0,0,0,0,0,0,0.0002800545,-0.004746435,0.0007202232
0.0006190285,-0.0063108173,0.0019429814,0.0042829332,0,0.0015081225,-0.0026205811,0.0046471643,0.0308070054,0.0025302289
-0.0008146959,-0.0045544408,-0.0020980451,-0.0018423585,0,-0.0029323319,-0.0013821614,-0.0004245303,0.0087015359,-0.018453195
0.0002413104,0.0007159545,3.87607583118797E-05,-0.0025671846,0,0.0020902033,0.0005270565,0.0021978871,0.0168679253,0.018453195
-0.000410958,-0.0039063159,-0.0002712525,-0.0053085109,0,-0.0024023727,-0.0024099106,-0.0011357822,0.0026958155,0.0018163744
7.17804740131391E-05,-0.0044743543,-0.0011605953,-0.0012837584,0,-0.0008484497,0.0003309163,0.002488393,0.0016255583,-0.001090736
-6.52388572963647E-06,0,0,0,0,0,0,-0.0035504979,-0.0064660422,0.0021842183
0,0,0,0,0,0,0,0.0021268137,0.0075531379,-0.0043575063
0.0016672602,0.0002008607,0.0006959849,-0.0013305458,-0.0002800031,-0.002465424,0.0004628596,0.0046441409,0.0032777098,0.0091280048
-0.0030200914,-0.0016376509,0.0002709623,-0.0015502831,0.0005142857,0.0021971478,-0.0020867639,0.0005750342,0.0060741477,0.0007385962
0.0004971819,-0.000100064,3.87227035968482E-05,-0.0009933672,-0.0003319376,-4.47288431854458E-05,0.0038016506,-0.0012210388,-0.0136840079,0.0003697697
0.0012274301,0.0015703244,-0.0015076329,-0.0004758879,-7.81396097244928E-05,-0.0007162883,0.000953446,-0.002574452,0.0341787691,-0.0116792109
0.0006059058,0.000033473,0.0010818729,0.0028905597,3.25598896675138E-05,0.0004925751,-0.0018430227,0.0062479159,0,-0.00643411
6.50961851425543E-06,0,0,0,0,0,0,-0.0015163677,0.0046887849,-0.0153378357
0,0,0,0,0,0,0,-0.0005762741,-0.0075937755,-0.0064592934
-0.0004820417,-0.0034674394,0.000735666,-0.0010763184,-0.0002996438,-0.0007166577,-0.004175622,0.0044862541,0.0141246427,-0.0073610996
0.0007228618,0.0016969198,0.0006980981,-0.0019008248,0.0004754253,0.0022356401,0.0019602508,-0.0002181471,-0.031157982,-0.0075645783
0.0015653318,0.0012686963,0.0013216992,0.0060194255,-0.000006509,0.0024016346,0.0029074216,-0.0018860321,-0.0201274538,-0.0042180595
-0.000032418,-0.0012686963,-0.0007390924,0.0009809722,-0.0002278821,0.0003103529,0.0004936474,-0.0070361696,0.0118549279,0.0071624402
0.0006155384,0.0008676549,0.0007390924,0.001531004,0.0003190013,0.0003986995,0.0001644245,-0.0022730545,-0.0016357627,0.0006570266
0,0,0,0,0,0,0,0.0037712382,-0.0324955599,-0.0009851675
0,0,0,0,0,0,0,-0.0016405987,-0.0245429411,0.0023022101
-0.0013943098,-0.0078456185,-0.0034512623,-0.0008924294,0,-0.0039588751,-0.001581051,-0.0012796376,0.0210222948,-0.004265866
-0.0004029124,9.84311476319597E-05,-0.0002316855,0.0014015698,0,0.0006697598,0.0011205054,-0.0014881607,0.0137398114,0.0069119944
0.002217878,0.001314551,0.0011596655,0.0005932403,0.0003902953,0.0013364288,-0.0006917355,-0.0002121787,0.0377885609,0.0066867292
-0.0026081512,-0.0046813186,-0.0005415625,-0.0029743399,4.55117120406845E-05,-0.0020061886,-0.0045399936,0.0018423354,-0.0257313314,-0.0053575943
0.0003057433,0.002317984,3.86606176093464E-05,0.003524483,-0.0001300458,0.0016056916,0.0003662825,-0.0003549028,0.0371607931,0.0046842694
0.0007147273,0,0,0,0,0,0,-0.0111372642,0.0058295437,-0.0148802159
0,0,0,0,0,0,0,0.001177232,0.0335411482,0.0082037664
-0.0017173258,-0.0009482773,-0.0010811996,-0.0008042923,-0.0008983791,-0.0013376637,-0.0038110914,-0.0037284652,0.0031816588,-0.0197514197
-0.0009983867,-0.0013697067,0.0008492872,-0.003274819,-0.0001173169,-0.0012074302,-0.0016821404,0.008259305,-0.001911791,-0.0305536986
-0.0012954434,-0.0032762408,-0.0006564132,0.0012362749,0.0008465781,-0.000089573,-0.0013504193,0.0032352451,-0.0081885359,0.0563092851
0.0012431785,0.0043847177,0.0042260833,0.0060031906,7.1557942327066E-05,0.0045891508,0.0028310465,0.0026198654,-0.0024888004,0.0185272185
0.0007376783,0.0003592315,-0.0003505045,0.0023030663,0.0002536102,0.0004429769,0.0023451892,-0.0021254259,-0.0049352177,-0.01515535
0.0013805958,0,0,0,0,0,0,0.0032632539,-0.0072992387,0.0075115698
0,0,0,0,0,0,0,0.0219804223,-0.1017088959,0.0229839069
3.90097506614855E-05,0.0008175419,-0.0016319576,-0.003101515,-0.000585478,-0.0003543454,0.0034610624,0.0053510279,0.1765687682,-0.0003629708
0.0011167888,0.0042762053,0.0015541061,0.0007144725,0.00050746,0.001636429,0.0001325685,-0.0026460708,0.0101509174,0.001817895
0.0011074585,0.0018219161,0.0005842266,-0.0018938223,0.0001235222,4.41423186703359E-05,-0.0002320215,-0.0024801864,0.0014696951,0.0010944008
-0.0002005588,-0.0006633996,-0.0017891433,-0.0044512987,-0.0002275683,-0.0025233021,-0.0030276139,0.0035366808,0.005929027,0.0092288743
0.0001488112,-0.0011915717,-0.0003491893,-0.0003836685,-0.0003773759,0.0006211179,-0.0001669657,0.0004535713,-0.0073987221,-0.0150340666
0,0,0,0,0,0,0,0.0043327191,-0.0079956054,0.0120594352
0,0,0,0,0,0,0,-0.0071973694,0.0065308672,0.0124038876
-0.00077696,-0.0017154077,-0.003284125,-0.0055800611,-0.0008209482,-0.0053080354,-0.0027138258,0.000601516,0.0044091189,-0.0075597119
0.0009774476,-0.0013805922,0.000770504,-0.0003889814,-1.30434519001354E-05,-0.0003591808,0.0001344149,-0.0023262481,-0.0065970051,-0.0041024258
-0.0002910625,0.0012160056,-0.001654897,-0.0008223187,-0.001188596,-0.0013946383,-0.0004370006,-0.0023882898,0.0029196378,-0.0018520049
0.0005173105,0.0018799942,-0.0004990788,0.0003464309,0.0006404173,-0.0006313076,0.0011084517,-0.0033364657,-0.0014622724,0.0014809715
-0.0004202686,0.0021206151,-0.0002684974,-0.0004764159,0.0001632208,-0.0006322266,-0.0024895716,0.0049022986,-0.0058003464,-0.0051614553
0,0,0,0,0,0,0,-0.0004479572,0.0007208209,-0.0083485839
0,0,0,0,0,0,0,0.0063895624,0.0050795255,-0.0046487297
-0.0019904684,-0.0030781203,-0.0010723326,-0.0014323844,-0.0014384523,-0.0030839755,-0.0030472179,0.0009855688,-0.0036342847,0.0241336797
0.000409212,0.004175622,0.0025318892,0.0016490014,0.0002029797,0.0035356598,0.0021352954,0.0003037024,0,0.0129763716
-0.0001493501,-9.98875315067803E-05,0.0003849105,0.0001732154,-0.000589558,-9.02992910867896E-05,0.00050686,-0.0018190371,-0.0347621063,0.0101914934
-0.0001104241,0.0055282204,0.0036349319,0.0040508018,0.0008316998,0.0049387892,0.0020551579,0.0073223143,0.0304407325,-0.0015835732
0.0003701307,-0.0014474813,0.0008940503,0.0002572835,-0.0001766849,0.0007582815,0.0009065642,-0.003676589,0.0116206125,-0.0078323941
-1.29832079840478E-05,0,0,0,0,0,0,-0.0107722305,-0.0007354692,-0.002708304
0,0,0,0,0,0,0,-0.0013372061,-0.0208042086,-0.003457471
-0.0010267767,-0.0010740729,0.0009348885,0.002734913,-0.000497721,0.0004899482,0.0014398921,-0.0042809796,0.0035165737,0.0132085426
9.75826657838337E-05,-0.0018732596,-0.0015570313,-0.0028635364,0.0006744059,-0.0002226352,0.0022340815,0.0007350958,0.0292072711,0
5.85404060096996E-05,0.0003005152,0.0022595207,0.0026078716,0.0011564902,0.0027968972,0.0019578543,-0.0100360525,0.0076193969,-0.0023603019
0.0002340781,-0.0012341236,0.0010167172,0.0023380055,0.0003717745,0.0004865054,0.0012563339,0,-0.0289884908,-0.00273757
0.0002079641,-0.0011309758,0.0003133156,-0.0026791339,-0.0003261008,-0.0007963837,0.0004289655,0,-0.0113547509,-0.0054239088
0,0,0,0,0,0,0,0,0.0099190653,0.0225196288
0,0,0,0,0,0,0,0,0.0108851433,-0.0024262325
-1.29932360393488E-05,-0.0011611716,-0.0017594669,-0.0025241043,-0.0009536179,-0.002932632,-0.005008913,0,-0.0137423541,0
-0.0004745788,-0.0072285514,-0.0007407511,4.29063837984262E-05,-0.0004972339,-0.0004460708,0.0016649863,0,-0.0035452808,-0.0158374698
-0.0005532465,-0.0009439419,-0.0030278072,-0.001461115,-0.000458483,-0.0039903454,0.0014268006,0,-0.0035165737,-0.0015524395
0.0005337323,0.0058594228,0.0025217045,0.006409419,0.0010930101,0.0019324979,0.0004304371,-0.0028666407,0.0186052445,0
-0.0007031015,-0.0017431662,-0.0004666488,-0.0014019755,-0.0004316394,0.0003585877,-0.0030887131,-0.0110721648,-0.0172020301,-0.0133522215
-6.51622086271298E-06,0,0,0,0,0,0,-0.0212655559,0.0092331004,-0.0081874564
0,0,0,0,0,0,0,-0.0021825551,-0.0042858356,0.0037024477
0.0027085264,0.0003283642,0.0045320814,0.0139850464,0.0021343861,0.0074187022,0.0052345228,0.0025142042,-0.0091433794,-0.0196283631
0.0016092996,0.0029334312,0.0027974611,-0.0030598816,0.0001302038,0.0028098407,0,0.0039996705,-0.0006954277,0
0.0005866533,-0.0002975412,-0.0002766081,0.0046228322,0.0004228925,-0.002853889,0.0009210915,-0.0038005594,0.017728767,0.034377264
-0.0016653238,0.0009925979,0.0007116343,0.0012299463,6.50239345604477E-05,0.0006602563,-0.0030007179,-0.005016223,-0.0142404391,0.0120916018
0,0,0,0,0,0,0,0.0051490145,-0.00694886,0.0011882209
0,0,0,0,0,0,0,0.0040027425,0.0284885378,-0.0039481588
-6.46866269754833E-06,-0.0040553129,-0.0019344997,-0.0011067967,-0.0002601539,-0.0007483663,-0.0012592096,-0.0112466394,-0.0158994105,-0.0062433346
6.46676282475562E-05,0.0007883127,0.0003940966,0.0042071686,0.0001431039,0.0006163954,-0.0009634381,-0.0005221455,0.0370151066,0.0317378936
0.000265036,0.0032670002,-0.0002759052,-0.0029366407,0.001207998,-0.0007045233,-0.00126568,-0.005959982,-0.0053759508,0.0987896266
-0.0004331921,-0.004776678,-0.0020441125,0.0001636685,0.0005314929,-0.0013682748,-0.0025089295,0.0004506132,-0.003799626,-0.123890981
2.58748954136754E-05,0.002068933,0.0014928274,-0.0054338948,-0.0010246777,0.0001326022,0.0008714046,-0.005694698,-0.019239358,-0.0311156156
0,0,0,0,0,0,0,0.0115303342,-0.0142404391,-0.0252505887
0,0,0,0,0,0,0,-0.0001305364,0,-0.0102432692
-0.0019318726,-0.0048773739,-0.0032930955,0.0020662979,-0.0003312671,-0.0008404988,-0.0026868509,0.0037357486,0.0135172175,0
0.0011225706,0.0063942734,0.0011732411,-0.0034770221,0.0001754083,0.0019880256,0.0029211614,0.0040338262,0.0043575063,-0.0060319648
-0.0002657812,-0.0031597161,0.0012156881,0.0007889097,0.0001428727,0.001539975,0.0021697245,-0.0088775527,0.0110889722,0.0335435774
0.0010556783,0.0082435167,3.92724584889332E-05,-0.0078698413,0.0003504888,-0.0025991227,0.0023245669,0.0126810318,-0.0317565961,-0.0590691558
1.29374477474218E-05,0.0012719231,0.0001178386,-0.0096532815,-0.0003764622,0.0001767041,-0.0022912711,-0.0011378609,-0.0034660558,0.0397327396
-6.47022995375262E-06,0,0,0,0,0,0,0.0010708453,-0.0075293285,-0.0569591415
0,0,0,0,0,0,0,-0.0110489893,0.0109953843,-0.0124857115
0.0022967341,0.001544697,-0.0003141654,0.0009922767,-0.0004612862,-0.0021695951,-0.0013672276,0.0161718767,-0.0170601071,0.068414498
-0.0005408314,-0.0007058694,-0.001410939,0.0023636882,0.0007793532,-0.0015563736,-0.0014050519,-0.0240695346,0.0060647228,0.0041361692
0.0001481513,-0.0030789288,0.0009009043,0.0016683086,-0.0008703687,0.0008455805,0.0006361818,0.005942254,-0.0027058934,0.0327178218
-0.0010897744,-0.0088139404,-0.0031255585,0.0035716624,-0.0009307547,-0.002362846,-0.0045405838,-0.0086919742,-0.0040274893,0.0230042023
-0.0004909681,0.0009159573,0.0007792833,-0.0001270576,-0.0006259633,0.0007592953,0.002427551,0.0142553132,-0.0151017076,-0.0062545741
6.46337646266062E-06,0,0,0,0,0,0,-0.0291060412,0.0012925441,-0.0152533494
0,0,0,0,0,0,0,0.0190140431,0.0118093389,-0.0107330047
0.0020248644,-0.0016016599,0.0012106594,0.0032073235,-0.0005027274,0.0012922125,0.0002688922,6.43637617929254E-05,0.0046806633,0.0122344564
-0.0005278765,-0.0037359594,-0.0007814568,-0.0019384436,-0.0007388241,0.0015987953,0.0002015599,0.0231343594,-0.0026808386,0.0438814856
0.001883253,0.0027257066,0.0023093538,-0.0002957395,0.0007453567,0.0011068217,0.0030789288,-0.0044578052,0,-0.0041401122
0.0012744278,0.0040223337,0.0015726777,-0.0032239253,0.0002285812,-0.0016390998,0.0016309987,-0.0105550205,0.017728767,-0.0016450568
-0.0001918854,-0.0148874949,-0.0035696175,0.0009781915,-0.0019500652,-0.0021802648,-0.0021982895,0.0234446621,-0.0137012777,-0.0157209599
6.39756444637612E-06,0,0,0,0,0,0,-0.0252118186,-0.0073554326,0.0019839892
0,0,0,0,0,0,0,-0.0007178962,-0.0104812202,-0.0148558051
-0.0038942941,-0.0364876463,-0.0104598528,0.0163825472,-0.0029350112,-0.0069243987,-0.0083951942,0.0270386704,0.0065210607,0.0500489729
0.001095986,0.0050201225,0.0034843297,-0.0072188149,1.98084464698078E-05,0.0001359507,0.002917927,0.0139629346,0.0059538638,-0.0185732455
0.0011253396,0.0018049396,0.0021195478,0.0014119366,0.0008443282,0.0016732354,-0.0008800982,-0.0428885718,0.0060366228,0.0024864256
-0.0004690736,-0.0015391083,-0.0027725934,-0.0033713203,-0.0008773429,4.51332271532774E-05,-0.0004068015,-0.0461533628,-0.0080303271,-0.0354967641
-0.0030775751,0.0101938409,0.0014225939,0.0007514502,0.0007521167,-0.0010844941,0.0030417637,-0.0134506395,-0.0156284743,-0.0191052958
0,0,0,0,0,0,0,0.0055252322,0.0116683148,-0.0069081366
0,0,0,0,0,0,0,0.0051321329,-0.0110282344,-0.0067999701
0.0015576433,0.0047138619,0.0019685425,0.0005419047,0.0002372401,0.002346324,0.0024516554,-0.011900791,0.0116857583,-0.0059952281
-0.0015252701,-0.000061151,-0.0012747812,0.0073117348,-0.0006725175,-0.0017133733,-0.0018458508,0.0430381596,-0.0230653041,-0.0124289892
0.0013768571,0.0026988233,0.0019716969,0.0003685121,0.0009688855,0.000902618,-0.0013811199,0.007797012,-0.017728767,0.0212743965
-0.0006781869,-0.0047424223,-0.0032427472,0.0005726267,-0.0007116235,0.0004956414,-0.0012501581,-0.0133697294,0.0609974571,-0.0627908299
-0.0015216944,0.0004262267,0.0015797448,0.0029736544,-0.0015723355,0.0001350768,-0.0016951406,0.0220206617,-0.0135728072,0.0068590648
0,0,0,0,0,0,0,0.0382006329,0.0013383508,-0.0142201644
0,0,0,0,0,0,0,0.0250190218,-0.0112466394,0.0009133431
-0.0012927659,-0.0060796473,-0.0025018141,0.0004463229,0,-9.00465746108777E-05,-0.0021794798,0.0034575375,0.0234810958,0.0209150944
-0.0016491442,-0.0012896431,-0.0029832763,-0.0004463229,3.97086062935342E-05,-0.0023930619,-0.0008885474,-0.0056232268,-0.0331683633,0.0119969523
0.0010306328,-0.0012559651,0.0013743508,0.0015399111,0.0005951959,0.0027081431,0.0014003452,0.0045680158,0.0690809191,0.0167572671
0.0008591671,0.0030565252,0.0001147258,0.0008082882,-0.0005157891,0.0023782265,0.0027533339,-0.0062037785,-0.0488167032,0.0359596888
0.0013568761,-0.0023392757,-0.0004587214,-0.0041788644,7.27765253995727E-05,0.0024542779,0.0039464723,0.0083924251,-0.0474938694,-0.0227772148
6.48292593581206E-06,0,0,0,0,0,0,0.0009847093,0.0461575776,0.0355847452
0,0,0,0,0,0,0,0.0013671401,-0.0092406567,-0.1346730864
0.0017337117,0.0028507945,0.0083320442,0.0093964017,0.0013013023,0.006360814,0.0054389709,0.025132456,0.0039362307,-0.124026574
0.0010704059,0.0002710482,-0.0014386419,0.0026647597,-0.0006204396,-0.0010097324,-0.0006637037,0.0016150799,-0.0006585209,0.051626902
-0.0014514888,-0.0018637987,0.00217926,0.0046537617,0.0005148955,0.0024106836,0.0005642128,0.0049634195,-0.0437789246,-0.0093905168
-0.0002456189,-0.0048028385,-0.0005458411,0.001644461,1.97913048896132E-05,-0.0006123602,-0.0015616742,-0.0017966326,0.0991467277,0.0275644857
-0.0008996362,0.0004155361,0.0012095717,-0.0035315056,-0.0013147935,0.0010928952,-0.0009330354,0.0015511992,0.0159881054,0.0519885082
-6.48019998243705E-06,0,0,0,0,0,0,0.0032839059,-0.0069242394,0.0458504773
0,0,0,0,0,0,0,0.0478686166,0,0.0012417292
-0.0006743377,-0.0013342391,-0.0030758355,-0.0018161434,-0.0004170722,-0.0023641089,-0.0013698572,0.0168861458,0.0015292075,-0.0158719794
0.0022394358,-0.0007690295,0.001515728,0.0016585191,-0.0001921202,0.0008770971,0.0014365691,0.0047127978,-0.0053288335,0.0015011922
0.0022985929,0.0017767425,0.0005454004,-0.0007889798,0.0002053669,0.0008753293,0.0033225966,0.0039830441,-0.003015946,0.0009032124
-0.0014215024,0.0045039013,-0.0030299738,-0.0030112666,-9.93590777199601E-05,-0.0016207489,0.0007275724,0.0012705823,-0.0089241732,0.0137785625
0.0001352732,-0.000479453,-0.00019351,0.0036425645,-0.0004440806,0.0002632354,-0.0009924467,0.0061113714,0.0074240181,0.0034356449
-0.0001417167,0,0,0,0,0,0,-0.0032635285,-0.0066873012,0.0059990741
0,0,0,0,0,0,0,-0.0007874789,0.0029594287,-0.0037985182
0.0001803593,-0.003311711,0.000813322,-0.0007102751,-0.0001326498,0.000219241,-0.0006297246,0.0065398078,0.0059800529,0
-0.0019104641,0.0004758088,-0.0005423839,0.0008679571,-0.0005442868,-0.0013171092,-0.0019946199,-0.0180880344,-0.0015027506,-0.0015729625
-0.0020423698,0.0039454416,-0.0037394545,-0.004158232,-0.0012238152,-0.0031331649,-0.0042524066,0.0002873902,0.0168233686,-0.0006275933
0.0001234615,0.0018957627,-0.0002302525,-0.0004379393,5.3281108931841E-05,-0.001241856,-0.0004039636,0.0001916992,-0.0175727984,0.0452351881
0.0005259497,0.001177728,0.0004606271,-0.0016761967,0.0007186559,-0.0010227592,0.001580049,-0.0046724415,0.0144651323,0.0070162185
-0.0004544865,0,0,0,0,0,0,0.0019963227,0.0632211227,0.0262405327
0,0,0,0,0,0,0,0,-0.0538306058,0.0172437751
-0.0006370806,-0.0026529247,-0.0026419583,0.0016761967,-0.0010117832,-0.0022764859,-0.0031996714,0.0007629242,-0.0163025112,-0.0466556407
-0.0012769724,6.01140930769394E-05,-0.0019044693,-0.0024366074,-0.0016558816,0.0003131663,0.0001014036,0.0025848089,0.0115818725,-0.0055813714
0.0004564918,0.000210465,0.0020953764,0.0033915402,0.0017558335,0.0022303586,0.0020231146,0.0015390297,-0.0191350104,-0.0031082839
0.0007879526,0.0010237118,-0.0004198848,-0.0037522026,-9.32875390781848E-05,-0.002185639,0.0017457749,-0.0103782421,0.0037601489,-0.0276629294
